cluster_type,LET,inner_pixels,energy,lw_ratio,density,pixel_count
STRAIGHT_TRACK,4.869,0,2566.0,28.644,1.085,42
LIGHT_TRACK,2.485,3,1252.0,5.6,0.679,19
STRAIGHT_TRACK,1.02,0,511.0,11.0,1.818,10
LIGHT_TRACK,1.52,0,761.0,4.5,1.444,8
STRAIGHT_TRACK,1.36,0,681.0,8.0,1.25,10
LIGHT_TRACK,2.377,1,1192.0,5.5,1.182,13
STRAIGHT_TRACK,3.351,0,1765.0,28.573,0.939,36
SMALL_BLOB,0.138,0,69.0,1,1,1
STRAIGHT_TRACK,1.862,0,941.0,13.166,1.073,18
LIGHT_TRACK,1.717,0,860.0,4.0,1.02,9
STRAIGHT_TRACK,3.272,0,1697.0,28.999,1.303,34
LIGHT_TRACK,1.179,0,590.0,3.5,1.786,5
STRAIGHT_TRACK,1.76,0,889.0,12.625,0.812,13
LIGHT_TRACK,1.046,0,523.0,2.0,2.5,5
SMALL_BLOB,0.492,0,246.0,1.0,3.0,3
LIGHT_TRACK,2.079,1,1041.0,2.625,1.012,10
HEAVY_TRACK,5.419,7,2734.0,8.75,1.113,23
SMALL_BLOB,0.56,0,280.0,1.0,3.0,3
LIGHT_TRACK,1.072,0,537.0,6.5,1.538,8
STRAIGHT_TRACK,1.885,0,952.0,13.624,1.131,17
LIGHT_TRACK,1.045,0,523.0,4.0,1.75,7
HEAVY_TRACK,40.75,56,22480.0,17.929,0.834,101
LIGHT_TRACK,3.67,2,1876.0,6.0,0.493,37
LIGHT_TRACK,1.557,1,779.0,2.0,1.75,7
LIGHT_TRACK,0.719,0,360.0,6.667,1.333,8
SMALL_BLOB,0.156,0,78.0,1,1,2
STRAIGHT_TRACK,1.076,0,539.0,8.0,1.406,9
LIGHT_TRACK,4.795,2,2404.0,5.0,1.228,13
STRAIGHT_TRACK,1.541,0,776.0,12.286,1.246,15
LIGHT_TRACK,1.14,0,571.0,7.0,1.651,8
SMALL_BLOB,0.596,0,298.0,1,1,2
LIGHT_TRACK,6.203,1,3144.0,12.056,1.088,25
SMALL_BLOB,0.941,0,471.0,1.0,4.0,4
LIGHT_TRACK,7.331,5,4023.0,4.575,0.148,66
LIGHT_TRACK,1.365,1,683.0,3.0,1.387,8
STRAIGHT_TRACK,1.114,0,558.0,9.0,2.222,10
STRAIGHT_TRACK,3.073,0,1594.0,19.646,0.822,32
SMALL_BLOB,0.112,0,56.0,1,1,1
LIGHT_TRACK,0.923,0,462.0,4.333,1.538,6
STRAIGHT_TRACK,1.61,0,809.0,11.5,1.63,15
SMALL_BLOB,0.29,0,145.0,1,1,2
LIGHT_TRACK,1.388,0,695.0,3.6,1.156,8
SMALL_BLOB,0.358,0,179.0,1,1,2
SMALL_BLOB,0.771,0,386.0,1,1,4
SMALL_BLOB,0.172,0,86.0,1,1,2
STRAIGHT_TRACK,2.685,0,1369.0,20.715,1.201,23
LIGHT_TRACK,0.68,0,340.0,5.0,2.4,6
SMALL_BLOB,0.074,0,37.0,1,1,1
STRAIGHT_TRACK,1.577,0,794.0,10.445,1.076,14
HEAVY_TRACK,3.118,6,1598.0,6.632,0.444,34
LIGHT_TRACK,1.545,0,775.0,7.833,1.326,11
LIGHT_TRACK,1.43,0,718.0,4.579,0.72,14
SMALL_BLOB,0.729,0,365.0,3.0,2.667,4
SMALL_BLOB,0.226,0,113.0,1,1,2
LIGHT_TRACK,9.865,2,6861.0,6.534,0.087,124
LIGHT_TRACK,5.108,4,2660.0,4.333,0.241,47
HEAVY_TRACK,2.932,8,1475.0,1.871,0.339,21
SMALL_BLOB,0.154,0,77.0,1,1,1
STRAIGHT_TRACK,1.601,0,805.0,12.0,1.458,14
LIGHT_TRACK,1.726,0,866.0,6.1,1.141,12
HEAVY_TRACK,5.231,11,2636.0,4.667,0.714,24
SMALL_BLOB,0.176,0,88.0,1,1,1
LIGHT_TRACK,1.747,0,875.0,4.0,1.125,9
SMALL_BLOB,0.216,0,108.0,1,1,2
SMALL_BLOB,0.566,0,283.0,1,1,2
HEAVY_TRACK,11.441,9,6278.0,10.415,0.362,71
LIGHT_TRACK,2.775,4,1392.0,2.25,0.764,22
SMALL_BLOB,0.252,0,126.0,1,1,1
LIGHT_TRACK,1.431,4,716.0,9.0,1.556,14
LIGHT_TRACK,4.676,2,2362.0,10.154,1.09,22
STRAIGHT_TRACK,3.588,0,1845.0,12.55,0.63,29
LIGHT_TRACK,1.169,1,585.0,3.0,1.387,8
SMALL_BLOB,0.198,0,99.0,1,1,1
SMALL_BLOB,0.935,0,468.0,3.0,2.667,4
STRAIGHT_TRACK,2.073,0,1052.0,19.111,1.191,19
LIGHT_TRACK,1.684,0,850.0,1,1,14
SMALL_BLOB,0.799,0,400.0,3.0,2.667,4
LIGHT_TRACK,1.687,1,845.0,4.333,1.282,10
SMALL_BLOB,0.688,0,344.0,1,1,3
LIGHT_TRACK,2.675,0,1342.0,2.567,0.277,22
SMALL_BLOB,0.222,0,111.0,1,1,2
HEAVY_TRACK,8.996,11,4509.0,2.9,1.114,19
STRAIGHT_TRACK,2.526,0,1295.0,20.899,1.057,26
LIGHT_TRACK,3.795,0,1911.0,2.111,0.205,35
LIGHT_TRACK,0.956,0,479.0,7.667,1.337,9
LIGHT_TRACK,4.837,3,2425.0,5.2,1.3,13
LIGHT_TRACK,0.739,0,370.0,5.0,1.4,7
SMALL_BLOB,0.596,0,298.0,1,1,2
STRAIGHT_TRACK,2.667,0,1359.0,18.267,1.127,24
SMALL_BLOB,1.059,0,530.0,4.0,2.0,4
LIGHT_TRACK,0.905,0,453.0,4.667,1.667,7
STRAIGHT_TRACK,1.637,0,822.0,9.4,1.328,12
STRAIGHT_TRACK,2.187,0,1109.0,17.111,1.124,19
SMALL_BLOB,0.12,0,60.0,1,1,1
SMALL_BLOB,1.343,0,672.0,1,1,3
LIGHT_TRACK,3.454,2,1727.0,4.0,2.0,8
LIGHT_TRACK,0.853,0,427.0,5.5,1.545,8
SMALL_BLOB,1.153,0,577.0,2.5,2.0,4
SMALL_BLOB,0.815,0,408.0,4.0,2.0,4
STRAIGHT_TRACK,1.535,0,772.0,10.8,1.204,13
STRAIGHT_TRACK,8.345,0,5509.0,58.732,0.782,99
STRAIGHT_TRACK,2.818,0,1423.0,13.077,1.247,19
STRAIGHT_TRACK,2.397,0,1222.0,16.952,1.06,25
SMALL_BLOB,0.789,0,395.0,2.0,2.0,4
LIGHT_TRACK,5.982,12,3151.0,4.785,0.194,56
LIGHT_TRACK,4.304,2,2269.0,14.5,0.519,40
LIGHT_TRACK,4.747,4,2548.0,33.773,1.019,46
SMALL_BLOB,0.154,0,77.0,1,1,2
STRAIGHT_TRACK,2.143,0,1076.0,8.0,1.224,13
LIGHT_TRACK,1.007,0,504.0,4.5,1.667,6
STRAIGHT_TRACK,1.52,0,763.0,13.0,2.154,14
LIGHT_TRACK,1.378,0,690.0,6.0,1.685,7
SMALL_BLOB,0.494,0,247.0,1,1,1
LIGHT_TRACK,1.269,0,636.0,7.5,1.667,10
LIGHT_TRACK,1.444,0,724.0,1,1,7
LIGHT_TRACK,1.095,0,548.0,1,1,5
SMALL_BLOB,0.146,0,73.0,1,1,1
LIGHT_TRACK,1.018,0,509.0,4.0,1.75,7
SMALL_BLOB,0.306,0,153.0,1,1,2
SMALL_BLOB,0.342,0,171.0,1,1,1
SMALL_BLOB,0.276,0,138.0,1,1,2
STRAIGHT_TRACK,3.871,0,2032.0,32.048,1.063,34
SMALL_BLOB,0.222,0,111.0,1,1,1
LIGHT_TRACK,1.961,0,993.0,1,1,16
HEAVY_TRACK,1.673,5,837.0,2.0,1.122,11
SMALL_BLOB,0.33,0,165.0,1,1,2
LIGHT_TRACK,2.66,1,1342.0,5.062,0.571,20
SMALL_BLOB,0.38,0,190.0,2.0,3.0,3
SMALL_BLOB,0.898,0,449.0,1.0,3.0,3
SMALL_BLOB,0.33,0,165.0,1,1,2
HEAVY_TRACK,4.724,5,2367.0,4.5,1.444,13
STRAIGHT_TRACK,3.741,0,1951.0,26.13,1.038,35
STRAIGHT_TRACK,1.984,0,996.0,10.0,1.625,13
LIGHT_TRACK,1.397,0,699.0,4.667,1.667,7
STRAIGHT_TRACK,1.535,0,772.0,11.125,1.187,13
STRAIGHT_TRACK,2.665,0,1352.0,19.0,1.211,23
SMALL_BLOB,0.216,0,108.0,1,1,1
SMALL_BLOB,0.234,0,117.0,1,1,2
SMALL_BLOB,0.094,0,47.0,1,1,1
STRAIGHT_TRACK,2.033,0,1028.0,10.714,0.857,18
SMALL_BLOB,0.853,0,427.0,3.0,2.667,4
LIGHT_TRACK,1.393,0,697.0,1.0,0.778,7
SMALL_BLOB,0.834,0,417.0,1,1,2
STRAIGHT_TRACK,1.638,0,830.0,22.667,1.417,17
LIGHT_TRACK,0.998,0,499.0,2.0,2.5,5
HEAVY_TRACK,3.736,6,1868.0,6.0,2.0,12
LIGHT_TRACK,1.034,0,517.0,5.0,1.6,8
SMALL_BLOB,0.224,0,112.0,1,1,1
LIGHT_TRACK,2.938,1,1494.0,10.696,0.755,24
LIGHT_TRACK,0.46,0,230.0,4.0,2.5,5
SMALL_BLOB,0.726,0,363.0,1,1,2
SMALL_BLOB,0.408,0,204.0,1.0,3.0,3
LIGHT_TRACK,1.443,1,722.0,2.0,1.667,6
LIGHT_TRACK,3.261,0,1674.0,6.305,0.316,27
SMALL_BLOB,0.222,0,111.0,1,1,2
SMALL_BLOB,0.07,0,35.0,1,1,1
STRAIGHT_TRACK,5.099,0,2713.0,29.445,0.978,44
SMALL_BLOB,0.144,0,72.0,1,1,2
LIGHT_TRACK,9.215,1,5303.0,4.446,0.118,86
LIGHT_TRACK,0.874,0,438.0,1,1,7
LIGHT_TRACK,1.013,0,507.0,5.0,1.5,6
LIGHT_TRACK,1.627,0,817.0,4.333,0.667,13
LIGHT_TRACK,1.957,0,981.0,4.111,0.859,11
SMALL_BLOB,0.138,0,69.0,1,1,1
LIGHT_TRACK,3.22,2,1642.0,10.934,0.711,26
SMALL_BLOB,0.212,0,106.0,1,1,1
STRAIGHT_TRACK,1.876,0,947.0,13.222,1.159,17
LIGHT_TRACK,7.124,2,4252.0,53.824,0.95,75
STRAIGHT_TRACK,1.905,0,957.0,9.375,1.257,13
SMALL_BLOB,0.102,0,51.0,1,1,1
LIGHT_TRACK,0.838,0,420.0,6.0,1.208,9
LIGHT_TRACK,1.656,0,832.0,8.0,1.08,14
LIGHT_TRACK,1.111,0,557.0,4.0,0.648,11
LIGHT_TRACK,2.311,0,1168.0,7.769,0.669,19
LIGHT_TRACK,0.733,0,367.0,6.5,1.538,8
STRAIGHT_TRACK,3.382,0,1760.0,31.0,1.065,33
STRAIGHT_TRACK,5.185,0,2963.0,50.374,1.019,62
SMALL_BLOB,0.388,0,194.0,8.0,2.5,4
LIGHT_TRACK,0.935,0,468.0,5.0,1.75,7
SMALL_BLOB,0.68,0,340.0,1.0,3.0,3
STRAIGHT_TRACK,1.417,0,711.0,8.5,1.375,11
STRAIGHT_TRACK,2.368,0,1206.0,17.333,1.069,23
STRAIGHT_TRACK,2.632,0,1345.0,19.813,1.159,26
STRAIGHT_TRACK,1.807,0,909.0,12.199,1.2,12
LIGHT_TRACK,5.802,3,3126.0,25.077,0.777,50
LIGHT_TRACK,2.828,4,1433.0,7.097,0.61,23
STRAIGHT_TRACK,2.3,0,1167.0,15.0,1.057,21
STRAIGHT_TRACK,2.7,0,1370.0,15.0,1.107,22
LIGHT_TRACK,6.994,1,3671.0,3.189,0.121,64
STRAIGHT_TRACK,1.109,0,556.0,8.5,1.324,9
SMALL_BLOB,0.158,0,79.0,1,1,2
LIGHT_TRACK,1.144,0,573.0,6.333,1.404,8
LIGHT_TRACK,5.253,3,2939.0,16.743,0.405,61
LIGHT_TRACK,3.057,2,1531.0,3.409,0.426,19
LIGHT_TRACK,1.06,0,530.0,5.0,1.6,8
SMALL_BLOB,0.218,0,109.0,1,1,1
LIGHT_TRACK,0.831,0,416.0,5.0,1.733,6
LIGHT_TRACK,0.529,0,265.0,5.333,1.625,6
STRAIGHT_TRACK,2.426,0,1223.0,11.714,1.143,16
LIGHT_TRACK,4.801,4,2449.0,1.333,0.143,43
STRAIGHT_TRACK,7.27,0,4688.0,63.459,0.861,90
LIGHT_TRACK,1.677,0,842.0,7.833,1.199,13
HEAVY_TRACK,36.676,45,18449.0,2.2,1.0,55
LIGHT_TRACK,1.641,2,821.0,9.0,1.444,13
SMALL_BLOB,0.048,0,24.0,1,1,1
SMALL_BLOB,0.136,0,68.0,1,1,1
SMALL_BLOB,0.14,0,70.0,1,1,1
SMALL_BLOB,0.224,0,112.0,1,1,1
LIGHT_TRACK,0.972,0,486.0,2.0,2.5,5
STRAIGHT_TRACK,4.701,0,2530.0,34.999,1.082,49
STRAIGHT_TRACK,4.611,0,2501.0,39.364,1.046,47
STRAIGHT_TRACK,1.65,0,826.0,11.0,1.273,14
SMALL_BLOB,0.386,0,193.0,1.0,4.0,4
SMALL_BLOB,0.264,0,132.0,1,1,2
SMALL_BLOB,0.831,0,416.0,2.0,2.0,4
HEAVY_TRACK,37.107,87,21586.0,22.094,0.819,131
LIGHT_TRACK,0.933,0,467.0,7.0,2.286,8
LIGHT_TRACK,1.065,0,533.0,5.333,1.458,7
SMALL_BLOB,0.879,0,440.0,1,1,4
STRAIGHT_TRACK,1.141,0,573.0,10.285,1.331,11
LIGHT_TRACK,3.557,4,1780.0,4.0,2.25,9
HEAVY_TRACK,6.706,8,3528.0,6.429,0.354,59
HEAVY_TRACK,10.916,13,5465.0,1.667,1.267,19
LIGHT_TRACK,9.524,3,6884.0,61.344,0.687,122
STRAIGHT_TRACK,1.891,0,954.0,14.625,1.265,16
SMALL_BLOB,0.262,0,131.0,1,1,1
STRAIGHT_TRACK,1.817,0,910.0,12.0,1.25,15
LIGHT_TRACK,1.297,2,649.0,1.667,1.2,9
STRAIGHT_TRACK,2.819,0,1444.0,20.846,1.142,27
SMALL_BLOB,0.384,0,192.0,1,1,1
SMALL_BLOB,0.843,0,422.0,1.0,4.0,4
LIGHT_TRACK,0.93,0,465.0,5.0,1.4,7
STRAIGHT_TRACK,1.704,0,857.0,8.5,1.103,15
LIGHT_TRACK,3.277,3,1641.0,3.4,1.176,10
SMALL_BLOB,0.232,0,116.0,1,1,1
SMALL_BLOB,0.064,0,32.0,1,1,1
SMALL_BLOB,0.75,0,375.0,1,1,2
STRAIGHT_TRACK,2.111,0,1070.0,18.501,1.284,19
SMALL_BLOB,0.072,0,36.0,1,1,2
SMALL_BLOB,0.202,0,101.0,1,1,2
LIGHT_TRACK,1.439,0,722.0,7.167,1.163,12
STRAIGHT_TRACK,2.215,0,1120.0,10.666,0.997,21
LIGHT_TRACK,1.078,0,540.0,7.0,1.429,10
SMALL_BLOB,0.378,0,189.0,1,1,3
LIGHT_TRACK,2.952,1,1505.0,14.333,0.896,25
STRAIGHT_TRACK,1.682,0,847.0,11.2,1.138,15
STRAIGHT_TRACK,1.425,0,718.0,12.666,1.243,15
SMALL_BLOB,0.57,0,285.0,1,1,4
SMALL_BLOB,0.98,0,490.0,2.0,3.0,3
LIGHT_TRACK,3.284,4,1662.0,13.733,1.079,23
HEAVY_TRACK,8.691,12,4437.0,6.057,0.543,38
LIGHT_TRACK,1.082,0,542.0,5.5,1.545,8
SMALL_BLOB,0.566,0,283.0,1.0,3.0,3
LIGHT_TRACK,2.924,2,1463.0,4.0,2.0,8
STRAIGHT_TRACK,1.951,0,989.0,19.726,1.211,17
STRAIGHT_TRACK,3.927,0,2030.0,27.666,1.285,32
SMALL_BLOB,0.298,0,149.0,1,1,2
STRAIGHT_TRACK,1.559,0,783.0,9.0,1.202,12
LIGHT_TRACK,1.199,0,600.0,5.0,1.75,7
SMALL_BLOB,0.364,0,182.0,1,1,1
STRAIGHT_TRACK,0.854,0,428.0,10.0,2.0,10
LIGHT_TRACK,2.799,0,1400.0,3.0,2.0,6
HEAVY_TRACK,1.429,6,716.0,6.0,2.0,12
STRAIGHT_TRACK,4.758,0,2582.0,33.118,0.911,49
STRAIGHT_TRACK,2.018,0,1024.0,13.273,0.919,21
STRAIGHT_TRACK,1.104,0,553.0,8.0,2.25,9
LIGHT_TRACK,1.069,0,536.0,7.0,1.349,10
SMALL_BLOB,0.322,0,161.0,1,1,2
LIGHT_TRACK,0.797,0,399.0,5.0,2.0,5
LIGHT_TRACK,1.17,0,587.0,7.833,1.326,11
SMALL_BLOB,0.19,0,95.0,1,1,2
LIGHT_TRACK,1.145,0,573.0,3.75,1.517,7
SMALL_BLOB,0.048,0,24.0,1,1,1
LIGHT_TRACK,2.864,1,1439.0,7.167,1.076,15
LIGHT_TRACK,1.528,0,770.0,4.5,0.444,16
LIGHT_TRACK,0.89,0,445.0,2.0,2.5,5
STRAIGHT_TRACK,1.944,0,977.0,10.0,1.228,13
SMALL_BLOB,0.286,0,143.0,1,1,2
LIGHT_TRACK,4.312,4,2169.0,7.8,1.154,18
LIGHT_TRACK,10.913,1,6081.0,35.1,0.986,68
SMALL_BLOB,0.634,0,317.0,1.0,3.0,3
SMALL_BLOB,0.695,0,348.0,1.0,4.0,4
STRAIGHT_TRACK,1.353,0,680.0,11.5,1.413,13
STRAIGHT_TRACK,4.049,0,2179.0,40.599,1.101,43
SMALL_BLOB,0.883,0,442.0,1.0,4.0,4
SMALL_BLOB,0.695,0,348.0,1,1,4
STRAIGHT_TRACK,3.618,0,1827.0,11.818,1.189,20
STRAIGHT_TRACK,2.531,0,1286.0,13.0,0.84,21
LIGHT_TRACK,1.032,0,516.0,3.0,2.083,5
SMALL_BLOB,0.889,0,445.0,2.5,2.0,4
LIGHT_TRACK,3.213,2,1619.0,7.0,0.848,19
LIGHT_TRACK,1.878,0,941.0,2.143,0.571,12
LIGHT_TRACK,1.101,0,552.0,1,1,7
SMALL_BLOB,0.108,0,54.0,1,1,1
LIGHT_TRACK,1.924,2,964.0,2.8,0.929,13
LIGHT_TRACK,0.928,0,464.0,2.0,2.5,5
SMALL_BLOB,0.71,0,355.0,1.0,3.0,3
STRAIGHT_TRACK,1.503,0,757.0,12.636,1.19,14
SMALL_BLOB,0.779,0,390.0,1.0,4.0,4
LIGHT_TRACK,0.875,0,438.0,1,1,5
STRAIGHT_TRACK,2.324,0,1177.0,15.333,1.117,19
STRAIGHT_TRACK,3.516,0,1826.0,28.153,1.108,31
LIGHT_TRACK,1.086,2,543.0,2.0,3.0,6
SMALL_BLOB,0.272,0,136.0,1,1,1
STRAIGHT_TRACK,1.251,0,628.0,9.0,1.241,11
LIGHT_TRACK,2.512,1,1276.0,13.334,0.958,23
SMALL_BLOB,0.092,0,46.0,1,1,1
SMALL_BLOB,0.312,0,156.0,1,1,1
STRAIGHT_TRACK,1.844,0,930.0,12.333,1.242,17
LIGHT_TRACK,1.566,0,784.0,4.25,1.324,9
SMALL_BLOB,0.042,0,21.0,1,1,2
LIGHT_TRACK,2.73,0,1365.0,2.0,2.5,5
SMALL_BLOB,0.342,0,171.0,1.0,3.0,3
LIGHT_TRACK,4.801,0,2488.0,3.737,0.197,39
LIGHT_TRACK,1.528,0,767.0,7.0,1.166,12
STRAIGHT_TRACK,1.877,0,945.0,9.25,1.081,16
SMALL_BLOB,0.44,0,220.0,1,1,2
LIGHT_TRACK,5.703,7,2925.0,4.0,0.262,34
SMALL_BLOB,0.086,0,43.0,1,1,2
LIGHT_TRACK,3.959,3,1981.0,2.25,1.25,9
LIGHT_TRACK,10.467,1,10259.0,51.838,0.352,193
STRAIGHT_TRACK,1.309,0,657.0,9.5,1.316,10
LIGHT_TRACK,1.366,0,683.0,2.0,2.5,5
LIGHT_TRACK,4.647,4,2357.0,4.25,0.456,31
LIGHT_TRACK,11.706,0,6381.0,2.417,0.061,117
LIGHT_TRACK,1.532,0,766.0,3.0,1.667,5
LIGHT_TRACK,1.34,1,670.0,2.0,1.667,6
SMALL_BLOB,0.16,0,80.0,1,1,1
HEAVY_TRACK,1.948,5,975.0,2.333,1.143,12
STRAIGHT_TRACK,1.238,0,620.0,8.0,2.25,9
LIGHT_TRACK,1.177,0,589.0,3.0,2.0,6
STRAIGHT_TRACK,2.016,0,1017.0,19.0,1.789,17
LIGHT_TRACK,1.014,0,508.0,4.833,1.293,9
STRAIGHT_TRACK,7.11,0,4632.0,69.257,0.953,96
STRAIGHT_TRACK,2.131,0,1077.0,21.0,2.095,22
STRAIGHT_TRACK,1.809,0,911.0,11.416,1.107,14
SMALL_BLOB,0.656,0,328.0,1,1,2
LIGHT_TRACK,3.195,2,1601.0,15.0,1.267,19
STRAIGHT_TRACK,1.993,0,1009.0,14.334,1.09,19
LIGHT_TRACK,0.983,0,492.0,4.333,1.667,5
SMALL_BLOB,0.042,0,21.0,1,1,1
SMALL_BLOB,0.192,0,96.0,1,1,2
LIGHT_TRACK,2.699,1,1388.0,17.078,0.884,30
STRAIGHT_TRACK,2.041,0,1028.0,12.4,1.174,14
HEAVY_TRACK,4.868,8,2519.0,8.54,0.446,37
STRAIGHT_TRACK,2.26,0,1143.0,13.556,1.125,19
LIGHT_TRACK,0.971,0,487.0,8.0,1.25,9
SMALL_BLOB,0.512,0,256.0,3.0,2.667,4
LIGHT_TRACK,3.544,3,1806.0,7.542,0.587,30
SMALL_BLOB,0.104,0,52.0,1,1,1
LIGHT_TRACK,0.989,0,495.0,3.25,1.5,6
LIGHT_TRACK,0.905,0,453.0,5.0,1.75,7
STRAIGHT_TRACK,3.858,0,2028.0,29.25,1.028,37
STRAIGHT_TRACK,1.298,0,652.0,9.167,1.339,13
LIGHT_TRACK,7.916,3,4155.0,5.548,0.321,59
STRAIGHT_TRACK,3.22,0,1626.0,12.5,1.125,18
LIGHT_TRACK,2.681,0,1345.0,4.143,0.768,12
STRAIGHT_TRACK,2.261,0,1148.0,15.666,1.052,21
STRAIGHT_TRACK,2.001,0,1015.0,19.001,1.184,18
SMALL_BLOB,0.464,0,232.0,1,1,2
LIGHT_TRACK,1.138,0,570.0,6.5,1.471,9
SMALL_BLOB,0.086,0,43.0,1,1,1
LIGHT_TRACK,1.089,0,545.0,5.333,1.458,7
HEAVY_TRACK,4.857,7,2519.0,10.291,0.541,40
LIGHT_TRACK,1.664,0,836.0,5.6,0.753,13
SMALL_BLOB,0.164,0,82.0,1,1,1
STRAIGHT_TRACK,1.415,0,713.0,13.6,1.279,15
LIGHT_TRACK,1.587,2,795.0,2.0,0.667,12
LIGHT_TRACK,2.142,2,1076.0,12.0,1.333,16
LIGHT_TRACK,2.157,2,1081.0,16.0,1.25,20
LIGHT_TRACK,1.002,0,501.0,3.0,2.0,6
STRAIGHT_TRACK,2.178,0,1105.0,18.5,1.187,19
LIGHT_TRACK,3.951,2,1979.0,4.2,1.362,11
STRAIGHT_TRACK,5.004,0,2740.0,41.17,1.054,51
LIGHT_TRACK,1.059,0,530.0,5.0,1.75,7
SMALL_BLOB,0.564,0,282.0,3.0,2.667,4
STRAIGHT_TRACK,2.096,0,1063.0,24.0,1.917,23
HEAVY_TRACK,3.08,5,1541.0,1.75,1.071,12
LIGHT_TRACK,2.084,1,1044.0,3.0,0.815,11
LIGHT_TRACK,4.669,2,2456.0,18.25,0.685,40
SMALL_BLOB,0.859,0,430.0,3.0,2.667,4
LIGHT_TRACK,1.054,0,528.0,6.2,1.342,8
LIGHT_TRACK,1.22,0,612.0,7.833,1.326,11
STRAIGHT_TRACK,3.724,0,1943.0,26.533,1.014,34
HEAVY_TRACK,4.986,6,2755.0,40.231,1.0,55
LIGHT_TRACK,7.605,4,3866.0,12.6,1.047,28
SMALL_BLOB,0.204,0,102.0,1,1,1
LIGHT_TRACK,1.238,0,620.0,6.0,1.667,8
STRAIGHT_TRACK,2.263,0,1152.0,11.645,0.694,22
LIGHT_TRACK,1.233,0,618.0,7.25,1.319,9
SMALL_BLOB,0.566,0,283.0,1.0,3.0,3
HEAVY_TRACK,2.187,8,1094.0,2.5,1.3,13
STRAIGHT_TRACK,1.994,0,1006.0,19.0,2.105,20
LIGHT_TRACK,1.867,3,934.0,1.5,1.333,8
LIGHT_TRACK,3.101,1,1597.0,16.839,0.799,29
LIGHT_TRACK,1.621,0,812.0,4.25,1.125,9
LIGHT_TRACK,0.957,0,479.0,4.0,1.875,6
LIGHT_TRACK,0.921,0,461.0,6.0,2.333,7
SMALL_BLOB,0.3,0,150.0,1,1,1
LIGHT_TRACK,1.482,0,741.0,3.0,2.0,6
LIGHT_TRACK,0.941,0,471.0,5.0,1.75,7
SMALL_BLOB,0.985,0,493.0,2.5,2.0,4
HEAVY_TRACK,7.012,6,3552.0,5.333,0.562,27
LIGHT_TRACK,0.837,0,419.0,5.0,2.0,5
STRAIGHT_TRACK,2.915,0,1509.0,30.001,1.167,28
SMALL_BLOB,0.038,0,19.0,1,1,1
LIGHT_TRACK,0.574,0,287.0,6.5,1.923,5
STRAIGHT_TRACK,7.91,0,4089.0,18.572,1.052,39
LIGHT_TRACK,3.766,2,1916.0,3.778,0.319,30
SMALL_BLOB,0.727,0,364.0,1,1,4
STRAIGHT_TRACK,1.599,0,809.0,17.501,1.286,18
LIGHT_TRACK,1.204,0,603.0,4.25,1.324,9
STRAIGHT_TRACK,6.968,0,4160.0,57.23,0.981,73
STRAIGHT_TRACK,1.817,0,916.0,12.5,1.296,17
STRAIGHT_TRACK,3.562,0,1836.0,20.833,1.0,30
SMALL_BLOB,0.346,0,173.0,1,1,1
LIGHT_TRACK,1.123,0,562.0,2.75,1.591,7
STRAIGHT_TRACK,1.877,0,946.0,12.5,1.22,16
STRAIGHT_TRACK,2.09,0,1057.0,14.833,1.21,19
LIGHT_TRACK,3.56,4,1792.0,16.0,1.312,21
SMALL_BLOB,0.132,0,66.0,1,1,1
LIGHT_TRACK,5.381,0,3065.0,10.519,0.216,61
SMALL_BLOB,0.138,0,69.0,1,1,1
SMALL_BLOB,0.186,0,93.0,1,1,1
SMALL_BLOB,0.286,0,143.0,1,1,2
LIGHT_TRACK,1.075,0,539.0,8.0,1.528,11
SMALL_BLOB,0.256,0,128.0,1,1,1
LIGHT_TRACK,3.281,3,1649.0,2.556,0.531,22
LIGHT_TRACK,5.748,2,3086.0,28.542,0.915,49
LIGHT_TRACK,1.413,0,707.0,2.571,0.944,7
LIGHT_TRACK,1.114,0,558.0,6.0,1.5,9
STRAIGHT_TRACK,1.859,0,939.0,13.0,0.901,14
STRAIGHT_TRACK,1.972,0,998.0,17.0,1.224,18
SMALL_BLOB,0.791,0,396.0,1.0,4.0,4
LIGHT_TRACK,1.073,0,537.0,3.333,1.167,7
SMALL_BLOB,0.298,0,149.0,5.0,3.0,3
LIGHT_TRACK,1.007,0,504.0,4.75,1.368,8
STRAIGHT_TRACK,2.376,0,1213.0,19.583,1.106,24
STRAIGHT_TRACK,1.615,0,813.0,9.25,1.081,16
LIGHT_TRACK,5.455,1,2954.0,31.001,0.95,53
LIGHT_TRACK,1.387,0,694.0,4.5,1.284,8
STRAIGHT_TRACK,1.907,0,959.0,9.666,1.167,14
LIGHT_TRACK,9.496,6,7226.0,9.328,0.094,133
LIGHT_TRACK,1.574,1,789.0,4.0,0.938,12
LIGHT_TRACK,10.546,0,11452.0,39.31,0.221,209
LIGHT_TRACK,1.74,0,874.0,7.5,1.083,13
SMALL_BLOB,0.244,0,122.0,1,1,2
SMALL_BLOB,0.224,0,112.0,1,1,2
SMALL_BLOB,0.614,0,307.0,2.0,3.0,3
STRAIGHT_TRACK,5.818,0,3338.0,48.951,0.989,64
HEAVY_TRACK,8.084,5,4076.0,9.667,1.264,22
LIGHT_TRACK,1.073,0,537.0,5.0,1.75,7
SMALL_BLOB,0.872,0,436.0,1,1,2
STRAIGHT_TRACK,3.459,0,1759.0,21.0,1.143,24
LIGHT_TRACK,7.373,11,3964.0,5.135,0.199,60
