cluster_type,LET,inner_pixels,energy,lw_ratio,density,pixel_count
SMALL_BLOB,0.224,0,112.0,1,1,1
SMALL_BLOB,0.122,0,61.0,1,1,1
STRAIGHT_TRACK,1.923,0,969.0,11.399,1.118,15
STRAIGHT_TRACK,5.613,0,3029.0,34.922,0.995,47
LIGHT_TRACK,1.574,0,790.0,7.2,1.174,13
SMALL_BLOB,0.504,0,252.0,1.0,4.0,4
STRAIGHT_TRACK,2.156,0,1087.0,12.3,1.23,17
SMALL_BLOB,0.226,0,113.0,1,1,2
LIGHT_TRACK,3.701,3,1854.0,1.583,0.746,17
LIGHT_TRACK,2.232,1,1121.0,1.932,0.386,17
LIGHT_TRACK,1.462,0,732.0,5.667,1.569,8
STRAIGHT_TRACK,4.296,0,2205.0,12.657,0.706,30
SMALL_BLOB,0.054,0,27.0,1,1,1
LIGHT_TRACK,1.986,0,997.0,6.5,1.077,14
STRAIGHT_TRACK,1.873,0,941.0,9.1,1.214,13
LIGHT_TRACK,2.991,0,1529.0,7.322,0.449,28
STRAIGHT_TRACK,2.844,0,1446.0,16.999,1.1,22
LIGHT_TRACK,2.017,4,1009.0,3.0,2.667,8
LIGHT_TRACK,3.01,1,1516.0,9.0,0.988,16
STRAIGHT_TRACK,3.345,0,1706.0,14.727,0.948,26
SMALL_BLOB,0.266,0,133.0,1,1,2
LIGHT_TRACK,1.992,0,1001.0,5.0,0.65,13
STRAIGHT_TRACK,4.15,0,2116.0,16.667,1.208,29
LIGHT_TRACK,1.656,0,831.0,7.667,1.256,12
SMALL_BLOB,0.064,0,32.0,1,1,1
SMALL_BLOB,0.112,0,56.0,1,1,1
STRAIGHT_TRACK,1.774,0,892.0,10.75,1.285,13
SMALL_BLOB,0.45,0,225.0,1,1,2
HEAVY_TRACK,5.264,16,2637.0,21.0,1.524,32
STRAIGHT_TRACK,3.252,0,1630.0,20.0,1.25,25
LIGHT_TRACK,1.252,0,627.0,7.0,2.286,8
SMALL_BLOB,0.681,0,341.0,1.0,4.0,4
LIGHT_TRACK,1.397,0,699.0,4.0,1.75,7
HEAVY_TRACK,5.294,9,2656.0,2.714,0.752,20
SMALL_BLOB,0.707,0,354.0,1.0,4.0,4
SMALL_BLOB,0.166,0,83.0,1,1,1
LIGHT_TRACK,1.341,0,672.0,6.375,1.225,10
HEAVY_TRACK,3.369,5,1685.0,2.0,1.375,11
LIGHT_TRACK,3.274,1,1644.0,3.143,0.519,16
LIGHT_TRACK,2.685,4,1344.0,2.0,1.224,12
SMALL_BLOB,0.594,0,297.0,1,1,3
LIGHT_TRACK,1.87,0,937.0,3.545,0.793,10
SMALL_BLOB,0.09,0,45.0,1,1,1
LIGHT_TRACK,2.548,0,1275.0,3.5,1.429,8
STRAIGHT_TRACK,2.12,0,1068.0,12.301,1.262,16
SMALL_BLOB,0.728,0,364.0,2.0,3.0,3
STRAIGHT_TRACK,3.206,0,1634.0,16.723,1.118,26
STRAIGHT_TRACK,3.096,0,1578.0,17.125,1.101,25
LIGHT_TRACK,4.851,4,2486.0,7.7,0.505,33
LIGHT_TRACK,2.128,0,1068.0,7.666,1.261,12
HEAVY_TRACK,12.79,15,6641.0,8.036,0.475,46
HEAVY_TRACK,3.396,7,1703.0,1.7,0.559,19
LIGHT_TRACK,1.703,3,854.0,3.5,0.871,15
SMALL_BLOB,2.384,0,1193.0,2.0,2.0,4
LIGHT_TRACK,1.174,0,588.0,5.333,1.458,7
LIGHT_TRACK,0.943,0,472.0,5.0,2.4,6
LIGHT_TRACK,1.833,0,920.0,7.428,1.027,11
LIGHT_TRACK,2.269,4,1136.0,13.0,1.385,18
LIGHT_TRACK,11.563,10,7137.0,9.711,0.191,103
LIGHT_TRACK,7.433,2,4282.0,13.14,0.285,71
SMALL_BLOB,0.296,0,148.0,1,1,2
LIGHT_TRACK,1.487,0,744.0,2.0,1.5,6
LIGHT_TRACK,1.102,0,552.0,6.0,1.667,8
STRAIGHT_TRACK,1.822,0,916.0,8.666,1.157,14
STRAIGHT_TRACK,10.85,0,8056.0,59.854,0.631,127
STRAIGHT_TRACK,1.775,0,892.0,10.0,1.3,13
SMALL_BLOB,0.088,0,44.0,1,1,1
LIGHT_TRACK,4.12,1,2075.0,3.455,0.478,20
STRAIGHT_TRACK,2.829,0,1429.0,14.4,1.25,18
SMALL_BLOB,0.294,0,147.0,1,1,1
LIGHT_TRACK,0.994,0,497.0,2.0,2.5,5
LIGHT_TRACK,2.25,0,1130.0,3.56,0.56,14
LIGHT_TRACK,1.594,3,797.0,1.5,1.5,9
LIGHT_TRACK,1.561,0,781.0,7.0,1.429,10
LIGHT_TRACK,1.862,4,932.0,2.8,1.429,10
HEAVY_TRACK,4.898,6,2455.0,7.0,1.857,13
SMALL_BLOB,0.41,0,205.0,1,1,2
LIGHT_TRACK,21.35,40,29940.0,9.14,0.053,426
STRAIGHT_TRACK,1.674,0,842.0,10.2,1.222,14
HEAVY_TRACK,5.67,6,2857.0,9.334,1.25,21
LIGHT_TRACK,1.282,1,642.0,3.667,1.364,9
SMALL_BLOB,0.054,0,27.0,1,1,2
LIGHT_TRACK,2.013,2,1007.0,6.0,1.667,10
HEAVY_TRACK,3.921,6,2010.0,20.241,1.118,32
LIGHT_TRACK,0.888,0,444.0,4.0,2.5,5
STRAIGHT_TRACK,1.655,0,831.0,13.0,2.0,13
STRAIGHT_TRACK,1.612,0,809.0,9.0,1.358,11
STRAIGHT_TRACK,2.068,0,1035.0,9.0,1.333,12
SMALL_BLOB,0.594,0,297.0,1.0,3.0,3
STRAIGHT_TRACK,5.11,0,2682.0,29.538,1.104,38
SMALL_BLOB,0.803,0,402.0,1.0,2.0,4
SMALL_BLOB,0.44,0,220.0,1,1,2
STRAIGHT_TRACK,1.943,0,980.0,14.3,1.264,16
LIGHT_TRACK,1.831,2,916.0,4.0,2.0,8
LIGHT_TRACK,2.517,1,1264.0,7.0,1.111,14
STRAIGHT_TRACK,2.93,0,1475.0,9.714,1.214,17
STRAIGHT_TRACK,1.905,0,958.0,11.6,1.3,13
LIGHT_TRACK,13.022,2,10970.0,95.326,0.85,164
LIGHT_TRACK,1.4,0,702.0,3.333,0.733,11
STRAIGHT_TRACK,1.922,0,967.0,9.5,1.14,15
HEAVY_TRACK,3.182,8,1599.0,3.478,0.671,19
LIGHT_TRACK,2.608,2,1313.0,8.667,1.154,18
LIGHT_TRACK,10.537,4,5671.0,27.829,0.965,55
HEAVY_TRACK,5.746,6,2938.0,10.067,0.706,32
SMALL_BLOB,0.21,0,105.0,1,1,1
LIGHT_TRACK,1.83,0,919.0,7.857,1.236,14
STRAIGHT_TRACK,5.216,0,2806.0,34.445,1.071,49
SMALL_BLOB,0.312,0,156.0,1,1,1
HEAVY_TRACK,25.674,77,18051.0,27.87,0.496,174
HEAVY_TRACK,14.505,8,8357.0,13.46,0.378,92
LIGHT_TRACK,1.07,0,535.0,3.0,1.667,5
STRAIGHT_TRACK,3.639,0,1861.0,24.001,1.562,30
LIGHT_TRACK,4.168,3,2085.0,1.5,1.5,9
HEAVY_TRACK,2.532,6,1270.0,3.667,0.964,15
HEAVY_TRACK,14.881,51,9021.0,15.278,0.387,119
LIGHT_TRACK,2.902,3,1454.0,4.5,1.333,12
SMALL_BLOB,0.14,0,70.0,1,1,1
SMALL_BLOB,0.276,0,138.0,1,1,2
SMALL_BLOB,0.12,0,60.0,1,1,1
LIGHT_TRACK,1.064,0,532.0,3.0,2.083,5
LIGHT_TRACK,1.111,0,556.0,4.5,1.444,8
LIGHT_TRACK,1.767,4,886.0,9.0,1.556,14
STRAIGHT_TRACK,2.659,0,1349.0,14.333,1.163,24
HEAVY_TRACK,2.128,7,1065.0,1.333,1.083,13
LIGHT_TRACK,1.388,0,695.0,1,1,6
LIGHT_TRACK,1.486,0,744.0,6.0,1.667,8
SMALL_BLOB,0.27,0,135.0,1,1,1
SMALL_BLOB,0.248,0,124.0,1,1,2
SMALL_BLOB,0.422,0,211.0,1,1,2
LIGHT_TRACK,1.606,1,803.0,1.5,2.0,6
LIGHT_TRACK,1.707,2,855.0,7.0,1.571,11
STRAIGHT_TRACK,1.613,0,808.0,8.0,1.25,10
SMALL_BLOB,0.224,0,112.0,1,1,1
SMALL_BLOB,0.712,0,356.0,1,1,2
SMALL_BLOB,0.322,0,161.0,1,1,1
LIGHT_TRACK,2.036,3,1020.0,4.5,1.222,11
LIGHT_TRACK,1.019,0,510.0,4.0,1.875,6
LIGHT_TRACK,1.834,0,921.0,8.0,1.227,13
STRAIGHT_TRACK,0.757,0,379.0,8.0,2.031,5
SMALL_BLOB,0.396,0,198.0,1,1,1
HEAVY_TRACK,7.726,10,3913.0,10.364,1.037,26
STRAIGHT_TRACK,2.485,0,1255.0,12.91,1.229,19
SMALL_BLOB,0.532,0,266.0,1.0,4.0,4
SMALL_BLOB,0.266,0,133.0,1,1,2
LIGHT_TRACK,5.647,0,3052.0,12.675,0.369,49
LIGHT_TRACK,2.43,0,1221.0,7.75,1.21,15
STRAIGHT_TRACK,2.484,0,1257.0,14.727,1.162,19
STRAIGHT_TRACK,1.22,0,612.0,12.0,1.5,9
STRAIGHT_TRACK,2.42,0,1217.0,8.693,0.846,11
SMALL_BLOB,0.206,0,103.0,1,1,1
STRAIGHT_TRACK,2.985,0,1516.0,10.931,0.828,24
STRAIGHT_TRACK,3.017,0,1548.0,16.3,0.796,26
LIGHT_TRACK,2.474,0,1243.0,7.8,1.173,15
LIGHT_TRACK,0.785,0,393.0,1,1,6
SMALL_BLOB,0.186,0,93.0,1,1,1
LIGHT_TRACK,1.532,0,766.0,2.0,2.5,5
SMALL_BLOB,0.128,0,64.0,1,1,1
LIGHT_TRACK,3.611,4,1857.0,20.666,1.105,31
SMALL_BLOB,0.21,0,105.0,1,1,1
SMALL_BLOB,0.206,0,103.0,1,1,1
STRAIGHT_TRACK,3.043,0,1547.0,15.934,1.131,24
STRAIGHT_TRACK,3.576,0,1835.0,21.615,1.101,27
SMALL_BLOB,0.232,0,116.0,1,1,1
SMALL_BLOB,0.846,0,423.0,1,1,3
SMALL_BLOB,0.118,0,59.0,1,1,1
LIGHT_TRACK,1.076,0,538.0,1.0,2.5,5
SMALL_BLOB,0.41,0,205.0,1,1,1
STRAIGHT_TRACK,2.218,0,1117.0,10.833,1.19,16
HEAVY_TRACK,24.283,15,12191.0,2.0,0.722,26
STRAIGHT_TRACK,2.589,0,1305.0,10.428,1.145,18
LIGHT_TRACK,2.061,0,1035.0,7.667,1.268,14
STRAIGHT_TRACK,1.621,0,814.0,9.5,1.23,11
LIGHT_TRACK,1.111,0,556.0,4.0,1.5,6
LIGHT_TRACK,0.862,0,431.0,2.0,2.5,5
LIGHT_TRACK,1.204,0,603.0,5.25,1.393,9
STRAIGHT_TRACK,2.183,0,1096.0,13.0,2.0,13
SMALL_BLOB,0.927,0,464.0,2.5,2.0,4
SMALL_BLOB,1.042,0,521.0,1.0,3.0,3
SMALL_BLOB,0.232,0,116.0,1,1,2
STRAIGHT_TRACK,4.08,0,2112.0,30.001,1.375,33
LIGHT_TRACK,2.764,3,1392.0,6.929,0.909,19
STRAIGHT_TRACK,1.903,0,956.0,10.0,1.3,13
SMALL_BLOB,0.13,0,65.0,1,1,1
SMALL_BLOB,0.632,0,316.0,1.0,3.0,3
STRAIGHT_TRACK,1.663,0,835.0,9.5,1.342,12
SMALL_BLOB,0.761,0,381.0,1.0,4.0,4
SMALL_BLOB,0.204,0,102.0,1,1,1
LIGHT_TRACK,1.24,0,621.0,6.0,1.667,8
SMALL_BLOB,1.253,0,627.0,2.0,3.0,3
STRAIGHT_TRACK,4.683,0,2430.0,20.999,0.929,34
STRAIGHT_TRACK,2.445,0,1231.0,11.111,1.217,15
LIGHT_TRACK,1.353,0,677.0,5.0,2.4,6
STRAIGHT_TRACK,4.066,0,2074.0,18.21,1.025,23
LIGHT_TRACK,1.971,0,986.0,5.0,0.7,14
HEAVY_TRACK,6.295,14,3181.0,15.0,1.667,25
STRAIGHT_TRACK,2.872,0,1459.0,8.467,0.63,24
LIGHT_TRACK,1.221,0,611.0,3.25,1.5,6
LIGHT_TRACK,1.056,0,528.0,2.0,2.5,5
LIGHT_TRACK,8.55,0,5239.0,12.157,0.199,82
LIGHT_TRACK,2.093,4,1049.0,3.333,0.933,14
STRAIGHT_TRACK,2.762,0,1401.0,15.5,1.111,21
LIGHT_TRACK,1.145,0,573.0,3.333,1.167,7
HEAVY_TRACK,6.186,5,3106.0,4.727,0.909,20
LIGHT_TRACK,1.677,0,840.0,5.8,1.379,8
HEAVY_TRACK,3.071,6,1555.0,21.0,1.286,27
LIGHT_TRACK,3.491,3,1755.0,7.667,1.232,17
SMALL_BLOB,0.934,0,467.0,1.0,3.0,3
STRAIGHT_TRACK,1.646,0,825.0,10.0,2.0,10
STRAIGHT_TRACK,1.635,0,822.0,9.333,1.208,14
LIGHT_TRACK,1.456,0,730.0,7.666,1.449,10
LIGHT_TRACK,1.324,0,662.0,5.0,1.6,8
LIGHT_TRACK,5.543,2,2957.0,25.566,0.906,49
SMALL_BLOB,0.3,0,150.0,1,1,1
LIGHT_TRACK,1.055,0,528.0,5.0,2.4,6
SMALL_BLOB,0.919,0,460.0,2.0,2.0,4
STRAIGHT_TRACK,2.312,0,1169.0,11.0,0.917,19
SMALL_BLOB,0.07,0,35.0,1,1,1
STRAIGHT_TRACK,5.897,0,3175.0,35.148,1.036,47
HEAVY_TRACK,2.828,9,1416.0,1.8,0.926,15
STRAIGHT_TRACK,1.971,0,992.0,10.375,1.197,15
LIGHT_TRACK,2.535,2,1269.0,3.667,1.364,9
STRAIGHT_TRACK,3.954,0,2026.0,19.428,1.127,29
HEAVY_TRACK,14.584,14,7306.0,1.6,1.15,23
LIGHT_TRACK,1.25,0,626.0,6.0,1.5,9
LIGHT_TRACK,0.714,0,357.0,4.0,1.563,5
STRAIGHT_TRACK,2.117,0,1066.0,8.643,0.954,16
LIGHT_TRACK,0.801,0,401.0,4.5,1.667,6
LIGHT_TRACK,4.916,3,2549.0,14.143,0.619,33
LIGHT_TRACK,1.795,0,899.0,5.167,1.258,9
LIGHT_TRACK,0.982,0,491.0,5.0,1.6,8
SMALL_BLOB,0.074,0,37.0,1,1,1
LIGHT_TRACK,1.989,0,997.0,3.5,0.742,11
STRAIGHT_TRACK,2.016,0,1013.0,10.0,1.2,12
LIGHT_TRACK,1.735,1,870.0,5.571,1.099,12
STRAIGHT_TRACK,2.618,0,1329.0,15.188,1.092,22
LIGHT_TRACK,7.886,4,4467.0,36.197,0.855,67
SMALL_BLOB,0.602,0,301.0,1,1,3
LIGHT_TRACK,1.183,0,593.0,7.5,1.667,10
HEAVY_TRACK,5.208,7,2608.0,4.0,1.625,13
LIGHT_TRACK,1.153,2,577.0,4.0,2.0,8
LIGHT_TRACK,1.462,0,733.0,1,1,7
HEAVY_TRACK,1.845,6,923.0,9.0,1.667,15
STRAIGHT_TRACK,2.147,0,1084.0,8.333,0.737,17
HEAVY_TRACK,7.01,11,3569.0,5.093,0.483,35
HEAVY_TRACK,10.418,10,5355.0,15.0,1.055,40
LIGHT_TRACK,3.595,4,1802.0,5.333,1.354,13
SMALL_BLOB,1.543,0,772.0,2.5,2.0,4
SMALL_BLOB,0.522,0,261.0,2.0,3.0,3
LIGHT_TRACK,1.022,0,511.0,2.0,2.5,5
LIGHT_TRACK,0.99,1,495.0,2.0,1.667,6
SMALL_BLOB,0.23,0,115.0,1,1,1
STRAIGHT_TRACK,1.15,0,576.0,10.0,1.4,7
SMALL_BLOB,0.044,0,22.0,1,1,1
STRAIGHT_TRACK,2.277,0,1139.0,9.0,1.556,14
SMALL_BLOB,0.056,0,28.0,1,1,1
SMALL_BLOB,0.938,0,469.0,1.0,3.0,3
LIGHT_TRACK,1.537,1,770.0,3.625,1.078,10
STRAIGHT_TRACK,6.792,0,3702.0,27.2,0.779,54
SMALL_BLOB,0.214,0,107.0,1,1,1
LIGHT_TRACK,5.162,2,2744.0,32.167,1.036,42
SMALL_BLOB,0.436,0,218.0,1.0,3.0,3
LIGHT_TRACK,1.015,0,508.0,4.0,1.111,8
SMALL_BLOB,0.492,0,246.0,3.0,2.667,4
SMALL_BLOB,0.086,0,43.0,1,1,1
SMALL_BLOB,0.238,0,119.0,1,1,1
STRAIGHT_TRACK,4.089,0,2062.0,11.75,1.314,19
SMALL_BLOB,0.232,0,116.0,1,1,2
SMALL_BLOB,0.196,0,98.0,1,1,1
LIGHT_TRACK,8.744,2,4466.0,14.0,1.06,33
HEAVY_TRACK,6.219,14,3110.0,11.0,1.909,21
LIGHT_TRACK,4.961,0,2494.0,7.6,1.186,17
LIGHT_TRACK,2.084,1,1043.0,3.333,1.333,8
STRAIGHT_TRACK,1.536,0,770.0,8.5,1.471,10
LIGHT_TRACK,1.341,0,671.0,5.0,2.4,6
SMALL_BLOB,0.382,0,191.0,1,1,2
LIGHT_TRACK,1.24,0,620.0,6.0,1.5,9
SMALL_BLOB,0.156,0,78.0,1,1,2
LIGHT_TRACK,1.381,0,692.0,6.667,1.5,9
SMALL_BLOB,0.266,0,133.0,1,1,1
SMALL_BLOB,0.3,0,150.0,1.0,3.0,3
SMALL_BLOB,0.88,0,440.0,1,1,3
STRAIGHT_TRACK,4.016,0,2070.0,19.106,0.948,31
STRAIGHT_TRACK,2.033,0,1023.0,9.4,1.085,15
LIGHT_TRACK,9.469,9,4789.0,1.067,0.22,37
LIGHT_TRACK,1.153,0,577.0,4.0,1.875,6
LIGHT_TRACK,4.311,2,2216.0,12.44,0.656,30
STRAIGHT_TRACK,1.606,0,807.0,11.5,1.304,12
LIGHT_TRACK,4.537,4,2273.0,2.0,0.361,26
SMALL_BLOB,0.36,0,180.0,1,1,2
STRAIGHT_TRACK,1.852,0,930.0,13.0,2.154,14
STRAIGHT_TRACK,1.766,0,885.0,10.0,2.2,11
LIGHT_TRACK,1.507,2,754.0,3.0,0.937,9
STRAIGHT_TRACK,1.766,0,885.0,9.0,2.222,10
SMALL_BLOB,0.31,0,155.0,1,1,2
HEAVY_TRACK,8.04,25,4379.0,21.366,0.71,62
LIGHT_TRACK,1.782,0,894.0,7.666,1.261,12
SMALL_BLOB,0.13,0,65.0,1,1,1
LIGHT_TRACK,2.104,1,1058.0,3.545,0.515,17
SMALL_BLOB,0.188,0,94.0,1,1,1
HEAVY_TRACK,7.803,14,3905.0,16.0,1.625,26
STRAIGHT_TRACK,1.965,0,988.0,12.0,1.458,14
STRAIGHT_TRACK,6.322,0,3491.0,37.266,0.984,58
STRAIGHT_TRACK,4.132,0,2138.0,22.16,1.094,35
LIGHT_TRACK,1.356,0,679.0,6.0,1.667,8
LIGHT_TRACK,1.923,0,965.0,7.0,1.238,12
LIGHT_TRACK,1.31,0,656.0,6.25,1.36,8
STRAIGHT_TRACK,2.031,0,1022.0,10.0,1.202,15
STRAIGHT_TRACK,3.729,0,1913.0,18.639,0.985,28
LIGHT_TRACK,2.233,2,1118.0,2.167,0.769,12
LIGHT_TRACK,1.025,0,513.0,4.5,1.667,6
LIGHT_TRACK,2.624,2,1323.0,6.727,0.759,19
LIGHT_TRACK,1.463,0,732.0,3.333,1.167,7
SMALL_BLOB,0.256,0,128.0,1,1,1
LIGHT_TRACK,2.471,2,1238.0,15.0,1.267,19
SMALL_BLOB,1.221,0,611.0,3.0,2.667,4
SMALL_BLOB,0.651,0,326.0,1.0,4.0,4
STRAIGHT_TRACK,2.142,0,1078.0,13.0,1.538,16
STRAIGHT_TRACK,2.565,0,1293.0,10.428,1.081,17
LIGHT_TRACK,1.714,0,857.0,3.0,2.0,6
LIGHT_TRACK,0.854,0,427.0,2.0,2.5,5
STRAIGHT_TRACK,2.182,0,1102.0,13.0,1.159,18
LIGHT_TRACK,2.34,1,1180.0,9.5,1.007,18
SMALL_BLOB,1.195,0,598.0,1.0,3.0,3
LIGHT_TRACK,3.316,2,1680.0,12.375,1.028,22
STRAIGHT_TRACK,14.204,0,15491.0,116.754,0.736,237
STRAIGHT_TRACK,1.601,0,804.0,9.333,1.321,12
STRAIGHT_TRACK,4.193,0,2179.0,13.737,0.6,35
STRAIGHT_TRACK,1.566,0,785.0,10.0,2.2,11
LIGHT_TRACK,1.254,0,628.0,3.445,0.932,10
STRAIGHT_TRACK,2.572,0,1299.0,12.461,1.173,19
STRAIGHT_TRACK,2.486,0,1259.0,14.445,1.056,19
LIGHT_TRACK,1.297,0,650.0,7.167,1.291,9
STRAIGHT_TRACK,1.665,0,833.0,10.0,1.3,13
LIGHT_TRACK,1.539,2,772.0,5.6,1.114,12
STRAIGHT_TRACK,2.483,0,1254.0,11.909,1.121,19
LIGHT_TRACK,4.703,0,2476.0,1,1,33
STRAIGHT_TRACK,1.896,0,951.0,10.0,1.3,13
STRAIGHT_TRACK,4.773,0,2510.0,27.839,1.051,40
LIGHT_TRACK,6.251,4,3326.0,18.778,0.652,46
HEAVY_TRACK,4.371,5,2190.0,3.286,1.05,13
STRAIGHT_TRACK,1.696,0,852.0,9.167,1.339,13
STRAIGHT_TRACK,4.348,0,2240.0,21.358,1.039,30
STRAIGHT_TRACK,1.82,0,915.0,11.5,1.413,13
LIGHT_TRACK,1.311,0,656.0,5.0,2.4,6
LIGHT_TRACK,2.45,2,1235.0,6.667,0.833,20
STRAIGHT_TRACK,2.425,0,1227.0,16.001,1.328,20
LIGHT_TRACK,22.997,20,14852.0,5.597,0.118,141
STRAIGHT_TRACK,1.735,0,872.0,10.4,1.3,13
LIGHT_TRACK,6.429,7,3226.0,1.143,0.429,24
LIGHT_TRACK,1.367,0,684.0,2.75,1.591,7
SMALL_BLOB,0.262,0,131.0,1,1,1
SMALL_BLOB,0.38,0,190.0,1,1,2
LIGHT_TRACK,1.919,2,960.0,8.0,1.5,12
STRAIGHT_TRACK,1.757,0,882.0,9.2,1.243,11
STRAIGHT_TRACK,6.361,0,3579.0,42.668,0.961,60
SMALL_BLOB,0.707,0,354.0,1.0,4.0,4
SMALL_BLOB,0.122,0,61.0,1,1,1
LIGHT_TRACK,1.583,1,793.0,4.2,1.238,10
LIGHT_TRACK,1.765,1,885.0,5.571,1.099,12
SMALL_BLOB,0.458,0,229.0,1.0,4.0,4
LIGHT_TRACK,1.179,0,591.0,7.2,1.389,10
LIGHT_TRACK,1.125,1,563.0,2.667,1.458,7
LIGHT_TRACK,3.583,2,1796.0,5.0,1.133,12
LIGHT_TRACK,1.367,0,685.0,5.666,1.279,9
LIGHT_TRACK,1.59,0,796.0,4.25,1.324,9
HEAVY_TRACK,4.739,13,2378.0,6.0,1.583,19
SMALL_BLOB,0.887,0,444.0,1.0,4.0,4
STRAIGHT_TRACK,1.893,0,952.0,8.0,1.042,15
LIGHT_TRACK,1.391,0,696.0,6.0,1.333,8
LIGHT_TRACK,1.409,0,706.0,6.429,1.302,10
LIGHT_TRACK,1.31,0,656.0,6.0,1.5,9
STRAIGHT_TRACK,2.16,0,1085.0,8.5,1.232,13
HEAVY_TRACK,3.151,6,1607.0,16.1,1.077,27
SMALL_BLOB,0.164,0,82.0,1,1,1
HEAVY_TRACK,2.43,5,1217.0,2.0,0.829,13
SMALL_BLOB,0.316,0,158.0,1,1,2
LIGHT_TRACK,0.839,0,420.0,1,1,5
LIGHT_TRACK,1.551,0,778.0,4.0,0.688,11
STRAIGHT_TRACK,1.923,0,968.0,13.0,1.346,14
SMALL_BLOB,0.236,0,118.0,1,1,2
HEAVY_TRACK,4.045,9,2030.0,4.0,1.0,18
LIGHT_TRACK,1.27,0,636.0,6.0,1.333,8
LIGHT_TRACK,3.416,2,1717.0,7.0,1.079,16
LIGHT_TRACK,4.281,3,2143.0,3.5,1.429,10
STRAIGHT_TRACK,3.791,0,1915.0,10.429,1.018,20
STRAIGHT_TRACK,1.813,0,910.0,9.0,1.481,12
STRAIGHT_TRACK,1.55,0,778.0,9.0,1.358,11
LIGHT_TRACK,4.149,1,2122.0,16.001,1.007,29
LIGHT_TRACK,1.52,0,760.0,6.0,1.5,9
LIGHT_TRACK,5.086,2,2557.0,7.167,1.12,17
LIGHT_TRACK,0.935,0,468.0,1,1,5
SMALL_BLOB,0.416,0,208.0,5.0,3.0,3
LIGHT_TRACK,5.856,2,3062.0,8.767,0.403,43
STRAIGHT_TRACK,3.317,0,1685.0,16.25,1.15,23
SMALL_BLOB,0.226,0,113.0,2.0,3.0,3
LIGHT_TRACK,1.152,0,577.0,7.0,1.651,8
STRAIGHT_TRACK,2.836,0,1445.0,17.75,1.099,24
HEAVY_TRACK,4.056,16,2028.0,10.0,2.1,21
SMALL_BLOB,0.766,0,383.0,2.0,3.0,3
LIGHT_TRACK,1.114,0,558.0,5.8,1.379,8
LIGHT_TRACK,3.913,4,1958.0,4.0,2.25,9
HEAVY_TRACK,6.453,18,3259.0,6.895,0.99,29
STRAIGHT_TRACK,1.803,0,905.0,10.0,1.625,13
HEAVY_TRACK,22.403,138,16307.0,32.722,0.684,234
SMALL_BLOB,0.212,0,106.0,1,1,1
HEAVY_TRACK,12.528,17,6512.0,17.077,1.015,48
HEAVY_TRACK,7.281,10,3822.0,7.492,0.375,51
STRAIGHT_TRACK,5.688,0,3049.0,34.071,1.05,46
LIGHT_TRACK,2.579,2,1293.0,2.833,0.784,16
STRAIGHT_TRACK,2.242,0,1128.0,16.0,2.125,17
LIGHT_TRACK,1.677,1,841.0,5.6,1.207,13
SMALL_BLOB,0.312,0,156.0,1,1,2
SMALL_BLOB,0.31,0,155.0,1,1,2
SMALL_BLOB,0.598,0,299.0,3.0,2.667,4
STRAIGHT_TRACK,6.51,0,3660.0,44.4,0.991,59
LIGHT_TRACK,1.254,4,627.0,4.0,2.25,9
STRAIGHT_TRACK,4.794,0,2525.0,27.912,1.018,40
LIGHT_TRACK,2.282,0,1145.0,4.375,0.789,13
SMALL_BLOB,0.83,0,415.0,1,1,2
LIGHT_TRACK,1.063,0,532.0,6.0,2.333,7
STRAIGHT_TRACK,2.011,0,1013.0,12.084,1.167,14
SMALL_BLOB,0.256,0,128.0,1,1,2
LIGHT_TRACK,1.436,2,719.0,3.667,1.364,9
STRAIGHT_TRACK,3.322,0,1699.0,15.857,0.923,27
SMALL_BLOB,0.17,0,85.0,1,1,2
STRAIGHT_TRACK,4.973,0,2641.0,31.801,1.017,41
LIGHT_TRACK,9.493,8,5299.0,5.728,0.184,79
STRAIGHT_TRACK,2.086,0,1050.0,9.4,1.157,16
LIGHT_TRACK,1.664,1,833.0,3.667,1.364,9
SMALL_BLOB,0.432,0,216.0,1,1,2
HEAVY_TRACK,5.648,16,2871.0,22.0,1.5,33
LIGHT_TRACK,0.88,0,440.0,1.0,2.5,5
LIGHT_TRACK,4.154,4,2124.0,9.192,0.583,29
LIGHT_TRACK,1.608,0,806.0,7.5,1.667,10
SMALL_BLOB,0.816,0,408.0,2.0,3.0,3
HEAVY_TRACK,3.126,5,1566.0,2.875,0.815,15
STRAIGHT_TRACK,1.287,0,645.0,9.0,1.333,12
STRAIGHT_TRACK,2.74,0,1384.0,13.333,1.107,17
STRAIGHT_TRACK,3.533,0,1787.0,10.687,0.914,20
STRAIGHT_TRACK,3.18,0,1630.0,24.999,1.076,22
SMALL_BLOB,0.13,0,65.0,1,1,1
LIGHT_TRACK,1.294,0,648.0,2.667,0.75,9
SMALL_BLOB,0.757,0,379.0,5.0,2.0,4
SMALL_BLOB,0.092,0,46.0,1,1,1
SMALL_BLOB,1.046,0,523.0,1.0,3.0,3
SMALL_BLOB,0.202,0,101.0,1,1,2
SMALL_BLOB,0.222,0,111.0,1,1,1
SMALL_BLOB,0.186,0,93.0,1,1,2
SMALL_BLOB,0.504,0,252.0,1,1,2
LIGHT_TRACK,1.916,3,958.0,1.5,1.5,9
HEAVY_TRACK,2.376,18,1198.0,13.0,1.923,25
